"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202210060den","SaubEr00","TE","Eric Saubert","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,36,0,10,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,8.6,8.6,6.1,6.1,6.1,6.1,0,0,0,0,0,0,0,32.9,20,1,41,56,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","HamlKJ00","WR","KJ Hamler","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,10,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,37,4,0,39,53,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","OkwuAl00","TE","Albert Okwuegbunam","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,-2,7,0,15,21,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","ClevTy00","WR","Tyrie Cleveland","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,14,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","TomlEr01","TE","Eric Tomlinson","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,35,48,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","BeckAn01","TE","Andrew Beck","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DEN","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,19,26,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210060den","StraMi03","WR","Mike Strachan","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IND","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,"IND","DEN",12,9,"True","outdoors","grass ",72,45,0,-3,"DEN",42,2022-10-06
"202210090buf","PickGe00","WR","George Pickens","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,83,0,29,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,14.3,14.3,11.3,11.3,11.3,11.3,0,0,0,0,0,0,0,88.8,17,0,57,76,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","PickKe00","QB","Kenny Pickett","PIT",34,52,327,0,1,3,17,29,74.8,1,10,0,10,0,0,0,0,0,0,1,0,56,56,0,"PIT","BUF",0,0,0,1,0,0,16.08,16.08,12.08,12.08,15.08,15.08,363,5,14,0,10,0,0,0,0,0,75,100,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","WarrJa01","RB","Jaylen Warren","PIT",0,0,0,0,0,0,0,0,0,5,24,0,12,5,4,39,0,13,0,0,5,5,0,5,"PIT","BUF",0,0,0,0,0,0,10.3,10.3,8.3,8.3,8.3,8.3,0,0,0,0,13,11,0,1,39,1,38,51,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","HarrNa00","RB","Najee Harris","PIT",0,0,0,0,0,0,0,0,0,11,20,0,6,4,3,16,0,9,0,0,11,11,0,11,"PIT","BUF",0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,0,0,0,0,13,7,0,3.2,10,0,37,49,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","FreiPa00","TE","Pat Freiermuth","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,8,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,3.2,3.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,8,4,0,37,49,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","HeywCo00","TE","Connor Heyward","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,7,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,3.2,3.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,10,2,0,10,13,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","BoykMi00","WR","Miles Boykin","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,11,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,11,0,0,5,7,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","WattDe00","FB","Derek Watt","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,-1,2,0,2,3,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","AlleJo02","QB","Josh Allen","BUF",20,31,424,4,1,0,0,98,134.1,5,42,0,21,0,0,0,0,0,0,3,2,36,34,2,"BUF","PIT",0,0,0,1,0,0,39.16,39.16,35.16,35.16,38.16,38.16,420,4,10,0,36,6,0,0,0,0,48,86,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","KeenCa00","QB","Case Keenum","BUF",2,5,8,0,0,0,0,5,47.9,2,-2,0,-1,0,0,0,0,0,0,0,2,7,5,2,"BUF","PIT",0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0.12,32,1,4,0,-2,0,0,0,0,0,8,14,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","SingDe00","RB","Devin Singletary","BUF",0,0,0,0,0,0,0,0,0,6,42,0,23,2,1,4,0,4,0,0,6,6,0,6,"BUF","PIT",0,0,0,0,0,0,5.6,5.6,5.1,5.1,5.1,5.1,0,0,0,0,31,11,0,5,0,0,30,54,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","CookJa01","RB","James Cook","BUF",0,0,0,0,0,0,0,0,0,4,31,1,24,0,0,0,0,0,0,0,4,4,0,4,"BUF","PIT",0,0,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,17,14,0,0,0,0,10,18,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","MossZa00","RB","Zack Moss","BUF",0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,1,1,0,1,"BUF","PIT",0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,7,0,0,0,0,0,16,29,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","DaviGa01","WR","Gabriel Davis","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,171,2,98,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,1,35.1,35.1,30.6,30.6,32.6,32.6,0,0,0,0,0,0,0,159,67,0,47,84,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","JohnDi01","WR","Diontae Johnson","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,60,0,23,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,11,11,8.5,8.5,8.5,8.5,0,0,0,0,0,0,0,154.7,10,0,70,93,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","ClayCh01","WR","Chase Claypool","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,50,0,20,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,10,10,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,66.6,27,0,68,91,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","GentZa00","TE","Zach Gentry","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,43,0,11,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,9.3,9.3,6.8,6.8,6.8,6.8,0,0,0,0,0,0,0,19.8,26,0,48,64,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","MorrQu00","TE","Quintin Morris","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,39,0,26,1,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,5.9,5.9,3.4,3.4,3.4,3.4,0,0,0,0,0,0,0,36,28,0,38,68,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","GentTa00","WR","Tanner Gentry","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,20,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","GillRe00","FB","Reggie Gilliam","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","ShakKh00","WR","Khalil Shakir","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,75,1,31,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,16.5,16.5,15,15,15,15,0,0,0,0,0,0,0,83,25,1,39,70,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","HodgIs00","WR","Isaiah Hodgins","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,41,0,26,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,8.1,8.1,6.1,6.1,6.1,6.1,0,0,0,0,0,0,0,43.8,19,0,13,23,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","SimsSt00","WR","Steven Sims","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PIT","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","DiggSt00","WR","Stefon Diggs","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,102,1,41,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,1,27.2,27.2,20.2,20.2,22.2,22.2,0,0,0,0,0,0,0,117.7,68,0,43,77,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090buf","SweeTo00","TE","Tommy Sweeney","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,"PIT","BUF",3,38,"False","outdoors","a_turf",72,45,0,-14,"BUF",45.5,2022-10-09
"202210090car","SamuDe00","WR","Deebo Samuel","SFO",0,0,0,0,0,0,0,0,0,2,12,0,9,9,2,20,1,16,0,0,2,2,0,2,"SFO","CAR",0,0,0,0,0,0,11.2,11.2,10.2,10.2,10.2,10.2,0,0,0,0,8,4,0,72.9,9,5,53,79,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","KittGe00","TE","George Kittle","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,47,0,20,1,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,8.7,8.7,5.2,5.2,5.2,5.2,0,0,0,0,0,0,0,34.8,16,0,59,88,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","JennJa00","WR","Jauan Jennings","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,0,32,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,6.5,6.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,11,34,0,15,22,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","JuszKy00","FB","Kyle Juszczyk","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27,0,18,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,0,27,0,38,57,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","AiyuBr00","WR","Brandon Aiyuk","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,58,0,24,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,8.8,8.8,7.3,7.3,7.3,7.3,0,0,0,0,0,0,0,53.2,25,0,58,87,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","PurdBr00","QB","Brock Purdy","SFO",0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,"SFO","CAR",0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0,-1,0,0,0,0,0,1,1,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","MayfBa00","QB","Baker Mayfield","CAR",20,36,215,0,1,4,16,32,61.7,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,"CAR","SFO",0,0,0,0,0,0,7.6,7.6,6.6,6.6,7.6,7.6,271,5,15,3,0,0,0,0,0,0,60,87,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","WalkPh00","QB","P.J. Walker","CAR",5,6,60,0,0,2,15,22,108.3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,"CAR","SFO",0,0,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,76,1,3,0,0,0,0,0,0,0,9,13,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","GrayDa02","WR","Danny Gray","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,7,10,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","GaroJi00","QB","Jimmy Garoppolo","SFO",18,30,253,2,0,2,9,32,109.4,1,-1,0,0,0,0,0,0,0,0,0,1,33,32,1,"SFO","CAR",0,0,0,0,0,0,18.02,18.02,18.02,18.02,18.02,18.02,235,2,12,1,-1,0,0,0,0,0,66,99,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","WilsJe01","RB","Jeff Wilson","SFO",0,0,0,0,0,0,0,0,0,17,120,1,41,2,1,12,0,12,0,0,17,17,0,17,"SFO","CAR",0,0,0,0,1,0,23.2,23.2,19.7,19.7,21.7,21.7,0,0,0,0,94,26,1,-6,12,1,39,58,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","ColeTe01","RB","Tevin Coleman","SFO",0,0,0,0,0,0,0,0,0,8,23,1,14,3,3,44,1,30,0,0,8,8,0,8,"SFO","CAR",0,0,0,0,0,0,21.7,21.7,20.2,20.2,20.2,20.2,0,0,0,0,14,9,0,24,20,0,19,28,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","MarsTe00","WR","Terrace Marshall Jr.","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,30,0,12,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,7,7,5,5,5,5,0,0,0,0,0,0,0,22,8,0,26,38,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","RiccGi00","TE","Giovanni Ricci","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,0,12,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,5.7,5.7,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,17.1,10,0,20,29,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","ThomIa00","TE","Ian Thomas","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,6,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,2.8,2.8,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,-4,12,0,27,39,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","TremTo00","TE","Tommy Tremble","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,39,57,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","HubbCh01","RB","Chuba Hubbard","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","MasoJo00","RB","Jordan Mason","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","McCaCh01","RB","Christian McCaffrey","CAR",0,0,0,0,0,0,0,0,0,14,54,1,19,12,7,50,0,12,0,0,14,14,0,14,"CAR","SFO",0,0,0,0,0,0,23.4,23.4,19.9,19.9,19.9,19.9,0,0,0,0,29,25,0,9.6,51,2,59,86,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","MoorD.00","WR","D.J. Moore","CAR",0,0,0,0,0,0,0,0,0,1,8,0,8,8,4,59,0,27,0,0,1,1,0,1,"CAR","SFO",0,0,0,0,0,0,10.7,10.7,8.7,8.7,8.7,8.7,0,0,0,0,7,1,0,139.2,25,0,64,93,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","ForeDO00","RB","D'Onta Foreman","CAR",0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,2,2,0,2,"CAR","SFO",0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,2,0,0,0,0,3,4,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","SmitSh03","WR","Shi Smith","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,69,0,31,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,10.9,10.9,8.9,8.9,8.9,8.9,0,0,0,0,0,0,0,68,17,0,43,62,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","AndeRo04","WR","Robbie Anderson","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,32,0,32,0,0,0,0,0,0,"CAR","SFO",0,0,0,0,0,0,4.2,4.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,81,0,0,53,77,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","WoerCh00","TE","Charlie Woerner","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","McClRa00","WR","Ray-Ray McCloud","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090car","DwelRo00","TE","Ross Dwelley","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"SFO","CAR",37,15,"False","outdoors","grass ",72,45,0,-6.5,"SFO",39.5,2022-10-09
"202210090cle","EkelAu00","RB","Austin Ekeler","LAC",0,0,0,0,0,0,0,0,0,16,173,1,71,4,4,26,1,12,0,0,16,16,0,16,"LAC","CLE",0,0,0,0,1,0,38.9,38.9,33.9,33.9,35.9,35.9,0,0,0,0,127,46,2,-18,44,0,42,59,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","KellJo01","RB","Joshua Kelley","LAC",0,0,0,0,0,0,0,0,0,10,49,1,16,2,2,33,0,22,0,0,10,10,0,10,"LAC","CLE",0,0,0,0,0,0,16.2,16.2,15.2,15.2,15.2,15.2,0,0,0,0,27,22,1,-1,34,0,27,38,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","HorvZa00","RB","Zander Horvath","LAC",0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,2,2,0,2,"LAC","CLE",0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,2,1,0,0,0,0,10,14,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","PalmJo00","WR","Josh Palmer","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,0,9,0,0,0,0,0,0,"LAC","CLE",0,0,0,0,0,0,5.4,5.4,3.9,3.9,3.9,3.9,0,0,0,0,0,0,0,43.8,9,2,52,73,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","CartDe02","WR","DeAndre Carter","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,7,0,0,0,0,0,0,"LAC","CLE",0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,2,7,0,42,59,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","EverGe00","TE","Gerald Everett","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,"LAC","CLE",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,24,0,2,46,65,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","WillMi07","WR","Mike Williams","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,134,0,38,0,0,0,0,0,0,"LAC","CLE",0,0,0,0,0,1,26.4,26.4,18.4,18.4,20.4,20.4,0,0,0,0,0,0,0,117,51,0,60,85,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","HerbJu00","QB","Justin Herbert","LAC",22,34,228,1,0,1,1,38,93.7,5,13,0,12,0,0,0,0,0,0,3,2,40,38,2,"LAC","CLE",0,0,0,0,0,0,14.42,14.42,14.42,14.42,14.42,14.42,177,2,7,2,13,0,0,0,0,0,71,100,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","NjokDa00","TE","David Njoku","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,88,0,38,0,0,0,0,0,0,"CLE","LAC",0,0,0,0,0,0,14.8,14.8,11.8,11.8,11.8,11.8,0,0,0,0,0,0,0,46.2,42,0,57,85,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","CoopAm00","WR","Amari Cooper","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,76,1,20,0,0,0,0,0,0,"CLE","LAC",0,0,0,0,0,0,20.6,20.6,17.1,17.1,17.1,17.1,0,0,0,0,0,0,0,123.6,4,1,60,90,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
"202210090cle","PeopDo00","WR","Donovan Peoples-Jones","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,50,0,19,0,0,0,0,0,0,"CLE","LAC",0,0,0,0,0,0,9,9,7,7,7,7,0,0,0,0,0,0,0,91.7,8,0,59,88,"LAC","CLE",30,28,"False","outdoors","grass ",72,45,0,-1,"LAC",47,2022-10-09
